ID,vendor_id,payment_type,fare_amount,tip_amount,tipped,pickup_long,pickup_lat,dropoff_long,dropoff_lat
354,VTS,CRD,52,8,1,-74.008812,40.713638,-73.785767,40.643291
355,CMT,CRD,52,10.5,1,-73.966309,40.794468,-73.789864,40.647034
356,CMT,CRD,52,10.5,1,-73.776794,40.64534,-73.983643,40.780937
357,VTS,CRD,52,4,1,-73.776657,40.645344,-73.974297,40.784828
358,VTS,CRD,52,11.47,1,-73.78373,40.648724,-73.985313,40.778362
359,CMT,CSH,52,0,0,-73.998108,40.716927,-73.794319,40.65617
360,CMT,CRD,51.5,10.4,1,-73.789299,40.64661,-73.994179,40.690609
361,CMT,CRD,78,7,1,-73.990677,40.693184,-73.681763,40.630577
362,CMT,CSH,52,0,0,-73.776932,40.646,-73.961807,40.765114
363,CMT,CSH,52,0,0,-74.011971,40.701393,-73.78228,40.644196
364,VTS,CRD,52,10.4,1,-74.004669,40.721306,-73.79541,40.64455
365,VTS,CSH,52,0,0,-73.965141,40.755386,-73.789543,40.647087
366,VTS,CSH,52,0,0,-73.776665,40.645317,-73.975784,40.780434
367,CMT,CRD,74.5,10,1,-73.955643,40.782608,-74.17765,40.690434
368,VTS,CSH,52,0,0,-73.789772,40.647007,-73.973755,40.787102
369,CMT,CRD,52,10.5,1,-73.782829,40.644325,-74.005959,40.725101
370,CMT,CRD,60.5,12.3,1,-73.789513,40.647057,-73.999741,40.679157
371,VTS,CRD,52,11.47,1,-74.010674,40.718979,-73.792168,40.64476
372,VTS,CSH,65.5,0,0,-73.781853,40.64484,-73.992989,40.639191
373,VTS,CSH,70.5,0,0,-73.985023,40.760998,-74.1772,40.691166
374,VTS,CSH,61.5,0,0,-73.776772,40.645683,-74.013832,40.645145
375,VTS,CSH,52,0,0,-73.776672,40.645332,-74.00811,40.742451
376,VTS,CSH,81.5,0,0,-73.99704,40.737263,-73.956253,40.995934
377,CMT,CRD,52,0,0,-73.985428,40.762146,-73.786293,40.644306
378,CMT,CRD,57,11.7,1,-73.788673,40.641991,-73.993484,40.687546
379,CMT,CRD,52,0.05,1,-74.008064,40.704868,-73.790138,40.64687
380,VTS,CRD,52,10.4,1,-73.981438,40.730968,-73.786354,40.662376
381,VTS,CSH,73.5,0,0,-73.776863,40.645054,-74.117905,40.554749
382,VTS,CRD,52,10.4,1,-73.777267,40.646503,-74.007118,40.705566
383,VTS,CRD,52,8,1,-73.781944,40.644978,-74.003197,40.724319
384,CMT,CSH,54.5,0,0,-73.790321,40.643497,-73.986633,40.761082
385,CMT,CRD,73,17.55,1,-73.975838,40.765377,-74.177452,40.695179
386,CMT,CRD,52,14.32,1,-73.7892,40.641827,-73.956902,40.782501
387,CMT,CRD,52,10.5,1,-73.802467,40.647701,-74.01693,40.706314
388,VTS,CSH,52,0,0,-73.785156,40.648548,-74.016281,40.715305
389,VTS,CSH,54,0,0,-73.776772,40.645466,-73.980003,40.646034
390,VTS,CRD,52,11.47,1,-73.783386,40.644047,-73.955208,40.775146
391,CMT,CSH,52,0,0,-73.790749,40.643929,-73.959618,40.798519
392,VTS,CSH,52,0,0,-73.981689,40.78083,-73.789833,40.643162
393,VTS,CRD,52,11.47,1,-73.7771,40.646343,-73.971008,40.798397
394,CMT,CRD,76.5,47,1,-73.871162,40.773884,-73.602242,40.745724
395,CMT,CSH,52,0,0,-74.009468,40.715199,-73.782913,40.648903
396,VTS,CRD,52,10.4,1,-73.784477,40.646069,-74.003761,40.725441
397,VTS,CRD,52,10.4,1,-73.787476,40.641621,-73.972679,40.780903
398,VTS,CRD,52,5,1,-73.988312,40.779324,-73.782799,40.648762
399,VTS,CSH,68.5,0,0,-73.782646,40.644432,-73.89814,40.908043
400,CMT,CRD,56.5,15.45,1,-73.788231,40.641464,-73.888046,40.854942
401,VTS,CSH,2.5,0,0,-73.961746,40.795731,-73.789581,40.647141
402,VTS,CRD,77.5,15,1,-73.975479,40.749447,-74.177521,40.690552
403,CMT,CRD,53,10.7,1,-73.782135,40.644684,-73.997467,40.688202
404,VTS,CSH,71,0,0,-73.782021,40.644691,-73.979828,40.658447
405,CMT,CRD,52,10,1,-73.982002,40.777252,-73.782631,40.648792
406,VTS,CSH,61,0,0,-73.98822,40.748745,-73.95739,40.594276
407,VTS,CRD,52,7.17,1,-73.788017,40.641533,-73.974007,40.794071
408,VTS,CSH,51,0,0,-73.790375,40.643623,-73.977478,40.612476
409,VTS,CRD,52,11.47,1,-73.957741,40.774742,-73.789551,40.647041
410,CMT,CSH,77.5,0,0,-73.964508,40.806889,-74.177345,40.695229
411,CMT,CRD,64,0,0,-73.874565,40.774204,-73.963501,40.610634
412,VTS,CRD,171,10,1,-73.98027,40.764744,-73.724777,41.107117
413,CMT,CRD,52,8,1,-74.011551,40.7099,-73.789902,40.646908
414,VTS,CRD,52,13,1,-73.788849,40.642273,-74.016823,40.70768
415,VTS,CRD,52,14.33,1,-73.781799,40.644711,-74.008209,40.738102
416,CMT,CSH,52,0,0,-73.968513,40.769672,-73.776321,40.645233
417,VTS,CRD,54.5,0,0,-73.789894,40.643188,-73.961746,40.636333
418,VTS,CRD,52,10,1,-73.788559,40.641987,-73.957855,40.783844
419,VTS,CRD,52,10.4,1,-73.968834,40.75193,-73.783607,40.643696
420,CMT,CRD,52,13.1,1,-73.783905,40.648659,-74.001556,40.72784
421,VTS,CSH,52,0,0,-73.987968,40.759102,-73.790268,40.64373
422,VTS,CRD,52,13,1,-73.784233,40.64859,-74.018524,40.705894
423,CMT,CRD,52,8,1,-73.776627,40.645454,-74.016785,40.711285
424,VTS,CRD,70.5,16.23,1,-73.782875,40.644245,-74.082535,40.638668
425,CMT,CRD,52,0,0,-73.982933,40.781719,-73.789001,40.64159
426,CMT,CRD,52,11.56,1,-73.793968,40.644814,-73.978004,40.778576
427,VTS,CRD,52,10.4,1,-74.005791,40.745346,-73.780685,40.646412
428,VTS,CRD,52,10.4,1,-73.963409,40.775101,-73.789078,40.641697
429,VTS,CRD,52,13,1,-73.790062,40.644016,-73.992531,40.741985
430,VTS,CRD,82.5,5,1,-73.983353,40.756126,-74.183685,40.688702
431,CMT,CRD,52,3,1,-73.966049,40.805611,-73.777824,40.64484
432,CMT,CRD,52,8,1,-73.789055,40.641853,-73.944344,40.779861
433,VTS,CRD,52,0,0,-73.981277,40.755287,-73.98896,40.744995
434,CMT,CSH,57.5,0,0,-73.788307,40.64735,-73.998428,40.660267
435,VTS,CRD,52,10.4,1,-73.995667,40.764412,-73.794052,40.644684
436,CMT,CSH,55,0,0,-73.993996,40.756721,-73.957291,40.615887
437,VTS,CRD,82,19.4,1,-73.972488,40.75074,-74.177681,40.695477
438,VTS,CRD,52,14.46,1,-73.955688,40.768475,-73.776382,40.645313
439,CMT,CSH,52,0,0,-73.782372,40.644569,-73.991531,40.746559
440,CMT,CSH,52,0,0,-73.980911,40.769497,-73.782822,40.644012
441,VTS,CRD,52,10.4,1,-73.78981,40.647118,-73.939392,40.847912
442,CMT,CRD,52,13.12,1,-73.776863,40.64537,-73.978424,40.783295
443,CMT,CRD,52,11.56,1,-73.955551,40.788288,-73.776344,40.64547
444,VTS,CRD,52,1,1,-73.776749,40.645344,-73.979546,40.726711
445,CMT,CRD,52,7,1,-74.014297,40.711857,-73.787155,40.647507
446,VTS,CRD,53,6.5,1,-73.782021,40.644726,-73.991753,40.697174
447,VTS,CSH,52,0,0,-74.010338,40.719414,-73.790703,40.644161
448,VTS,CRD,52,10.4,1,-73.784821,40.64856,-74.005554,40.742584
449,CMT,CSH,22.5,0,0,-73.777023,40.644962,-73.842278,40.722858
450,CMT,CSH,72,0,0,-73.982285,40.767658,-74.177452,40.690559
451,CMT,CSH,64,0,0,-73.997719,40.765266,-73.997993,40.616566
452,VTS,CSH,52,0,0,-73.95533,40.785614,-73.782425,40.648781
453,CMT,NOC,2.5,0,0,-73.993645,40.74564,-73.979713,40.776314
454,VTS,CRD,72.5,14.6,1,-73.978043,40.762169,-74.176804,40.694592
455,VTS,CRD,52,3.5,1,-73.78804,40.641445,-73.951675,40.778641
456,CMT,CRD,52,11.55,1,-73.783447,40.648712,-74.010117,40.704411
457,VTS,CSH,55.5,0,0,-73.776733,40.64542,-73.97464,40.672577
458,VTS,CSH,52,0,0,-73.780983,40.645145,-73.999931,40.724236
459,VTS,CSH,52,0,0,-73.977432,40.712986,-73.776764,40.644825
460,VTS,CSH,70.5,0,0,-73.776718,40.645229,-74.109467,40.631023
461,CMT,CSH,55.5,0,0,-73.788002,40.641548,-73.981796,40.681984
462,CMT,CSH,53,0,0,-73.79052,40.64352,-74.022507,40.618439
463,CMT,CRD,65.5,0,0,-74.011345,40.724682,-73.776375,40.645443
464,VTS,CRD,52,5,1,-73.776871,40.646034,-73.9589,40.782536
465,CMT,CRD,57,12,1,-73.983833,40.759151,-74.107697,40.600536
466,VTS,CRD,80,5,1,-74.010262,40.709343,-73.86277,40.921543
467,VTS,CRD,52,8,1,-73.789253,40.643272,-73.979965,40.778008
468,CMT,CSH,52,0,0,-73.781723,40.644829,-73.98111,40.782581
469,VTS,CRD,52,13,1,-73.790489,40.643898,-74.007553,40.740982
470,VTS,CRD,78,15.6,1,-73.862984,40.768787,-73.587692,40.72403
471,CMT,CRD,52,13.12,1,-73.976669,40.750801,-73.789391,40.641979
472,VTS,CRD,67.5,3,1,-73.776833,40.645111,-73.868492,40.862774
473,CMT,CRD,52,11.46,1,-74.011101,40.708576,-73.776382,40.645241
474,VTS,CRD,52,8,1,-74.008492,40.704128,-73.784683,40.645725
475,VTS,CRD,60,12,1,-73.776772,40.645248,-73.983421,40.664635
476,VTS,CSH,52,0,0,-73.974998,40.75621,-73.78244,40.648758
477,CMT,CSH,73,0,0,-73.985649,40.747421,-73.64846,40.657673
478,CMT,CRD,52,8,1,-73.781967,40.646816,-73.964821,40.791615
479,VTS,CRD,56.5,8,1,-73.78791,40.641411,-73.998985,40.67609
480,VTS,CSH,62.5,0,0,-73.781158,40.645008,-73.885994,40.835072
481,CMT,CSH,72.5,0,0,-73.973961,40.783127,-74.18631,40.689838
482,VTS,CRD,78.5,45.2,1,-73.980789,40.763996,-73.719315,40.988628
483,VTS,CSH,52,0,0,-73.969818,40.757015,-73.77626,40.645687
484,VTS,CSH,52,0,0,-73.784164,40.648602,-73.977409,40.781948
485,CMT,CRD,52,14.45,1,-73.781967,40.64465,-73.962639,40.805531
486,VTS,CSH,52,0,0,-73.783623,40.648689,-73.984634,40.761005
487,CMT,CSH,52,0,0,-73.978783,40.763149,-73.789917,40.647034
488,VTS,CRD,52,8.5,1,-73.780273,40.647301,-73.986618,40.734875
489,CMT,CRD,52,10.5,1,-73.998787,40.72995,-73.789749,40.643021
490,VTS,CRD,60.5,12.3,1,-73.776779,40.645504,-73.995766,40.687988
491,CMT,CSH,52,0,0,-73.790047,40.646698,-73.986504,40.777599
492,VTS,CSH,52,0,0,-73.782013,40.644684,-74.004272,40.721836
493,VTS,CSH,52,0,0,-73.784813,40.648617,-74.007774,40.741112
494,VTS,CRD,52,10.4,1,-73.950958,40.771671,-73.788376,40.647442
495,CMT,CRD,52,11.56,1,-73.780403,40.645889,-73.977844,40.778873
496,CMT,CSH,52,0,0,-73.788208,40.641785,-73.998299,40.735455
497,CMT,CRD,52,11.55,1,-73.977531,40.776814,-73.776489,40.644951
498,CMT,CRD,52,11.56,1,-73.986237,40.762497,-73.783669,40.643631
499,CMT,CRD,52,10.5,1,-74.005417,40.727631,-73.787369,40.641212
500,VTS,CRD,52,10.4,1,-73.79081,40.64529,-73.963676,40.792122
501,VTS,CRD,52,10.4,1,-73.783272,40.646576,-74.003464,40.731358
502,VTS,CRD,52,10.4,1,40.645889,-73.776825,40.796188,-73.969452
503,CMT,CRD,52,11.55,1,-73.786156,40.642231,-73.95182,40.785275
504,VTS,CRD,52,11.47,1,-73.778893,40.646687,-73.967537,40.793201
505,VTS,CRD,52,11.57,1,-73.936371,40.849648,-73.790833,40.646568
506,VTS,CRD,52,10.4,1,-74.003815,40.721008,-73.781754,40.644405
507,VTS,CSH,52,0,0,-74.009354,40.71188,-73.789108,40.642342
508,VTS,CRD,62,12.5,1,-73.78315,40.648579,-73.984818,40.665112
509,CMT,CRD,52,5,1,-73.790405,40.646404,-74.008575,40.720436
510,VTS,CSH,52,0,0,-73.968109,40.761379,-73.782547,40.648788
511,CMT,CRD,52,10,1,-73.781754,40.644753,-73.98999,40.715378
512,VTS,CSH,53,0,0,-74.004005,40.7425,-73.845177,40.649673
513,VTS,CRD,52,11.47,1,-73.969452,40.785061,-73.794922,40.644592
514,CMT,CRD,52,11.55,1,-73.978714,40.764111,-73.790749,40.644482
515,VTS,CSH,52,0,0,-73.789215,40.64695,-73.956581,40.802727
516,VTS,CRD,56.5,0,0,-73.790039,40.643707,-73.984428,40.681259
517,CMT,CSH,52,0,0,-73.782204,40.644661,-73.955467,40.821178
518,VTS,CSH,52,0,0,-73.785614,40.645882,-73.974251,40.783558
519,VTS,CSH,52,0,0,-74.009346,40.712646,-73.782692,40.643913
520,CMT,CRD,52,11.55,1,-73.78109,40.645069,-73.981636,40.764706
521,VTS,CRD,52,0,0,-73.804184,40.661606,-73.991417,40.774578
522,VTS,CSH,52,0,0,-73.782204,40.644691,-73.934258,40.846958
523,CMT,CRD,52,11.56,1,-73.782608,40.644455,-73.954865,40.78167
524,VTS,CRD,52,10.4,1,-73.955025,40.769062,-73.790344,40.646759
525,CMT,CRD,52,11.56,1,-73.957039,40.783062,-73.776268,40.645458
526,VTS,CRD,64.5,12.9,1,-73.787071,40.64164,-73.911896,40.885483
527,CMT,CSH,52,0,0,-73.783463,40.644222,-73.979889,40.782097
528,CMT,CRD,52,11.55,1,-73.801643,40.666428,-73.984596,40.768261
529,VTS,CRD,52,5,1,-73.780174,40.645683,-73.960098,40.773289
530,CMT,CRD,68.5,17.35,1,-73.781929,40.644753,-73.982368,40.662067
531,VTS,CSH,56,0,0,-73.776833,40.645813,-73.98439,40.691708
532,CMT,CRD,52,11.46,1,-74.009979,40.720596,-73.787674,40.641514
533,VTS,CRD,52,6.5,1,-73.786934,40.644325,-73.917976,40.770809
534,CMT,CRD,65.5,13.2,1,-73.776794,40.645168,-73.984879,40.688519
535,VTS,CRD,55.5,13.5,1,-73.789742,40.643871,-73.948776,40.724461
536,VTS,CSH,52,0,0,-73.785088,40.648518,-74.006081,40.73941
537,CMT,CSH,52,0,0,-73.781776,40.644745,-73.968582,40.798866
538,VTS,CRD,52,7,1,-73.777168,40.646442,-73.967606,40.791992
539,CMT,CRD,58.5,11.9,1,-73.99353,40.733223,-73.794624,40.755058
540,CMT,CRD,52,10,1,-73.79068,40.643585,-73.991249,40.723507
541,VTS,CRD,52.5,10.6,1,-73.783661,40.648628,-73.995811,40.687313
542,VTS,CSH,52,0,0,-73.790894,40.646496,-73.934837,40.745815
543,CMT,CSH,58.5,0,0,-73.967934,40.634884,-73.90786,40.85659
544,VTS,CRD,52,10.4,1,-73.778618,40.646828,-74.014977,40.709503
545,VTS,CSH,52,0,0,-73.982758,40.771641,-73.979584,40.770782
546,VTS,CRD,73,14.8,1,-73.885155,40.770916,-73.609879,40.741646
547,VTS,CRD,52,11.47,1,-73.971123,40.762428,-73.78244,40.648762
548,VTS,CSH,52,0,0,-74.001549,40.730785,-73.935936,40.724468
549,CMT,CRD,77,17.6,1,-73.999313,40.728859,-74.177467,40.690712
550,VTS,CRD,61.5,10,1,-74.162262,40.582447,-73.921158,40.735748
551,CMT,CRD,52,20,1,-73.782082,40.644676,-73.979843,40.781425
552,VTS,CRD,52,8.5,1,-74.009407,40.706715,-73.787025,40.647434
553,VTS,CSH,52,0,0,-73.787971,40.641651,-73.974632,40.790718
554,VTS,CRD,52,8,1,-73.783447,40.648643,-74.008682,40.731895
555,CMT,CRD,52,10,1,-74.00811,40.70628,-73.782921,40.648888
556,VTS,CRD,52,10.4,1,-73.971695,40.792301,-73.786507,40.644409
557,VTS,CRD,52,10.4,1,-73.781166,40.645088,-74.002441,40.729305
558,VTS,CRD,52,10.4,1,-74.014671,40.715366,-73.782944,40.648838
559,CMT,CSH,52,0,0,-73.9897,40.767559,-73.783157,40.643845
560,VTS,CRD,52,15.6,1,-73.788383,40.640686,-73.947342,40.822578
561,VTS,CSH,52,0,0,-73.976524,40.749416,-73.789223,40.647167
562,VTS,CSH,52,0,0,-73.784393,40.648602,-73.955437,40.773525
563,VTS,CRD,52,5,1,-73.790009,40.643494,-74.016876,40.705223
564,VTS,CSH,78.5,0,0,-73.979187,40.762199,-74.180267,40.688377
565,VTS,CSH,61.5,0,0,-73.782166,40.644669,-73.983871,40.660183
566,VTS,CSH,52,0,0,-73.776711,40.645412,-73.977936,40.783138
567,VTS,CRD,100.5,20.1,1,-73.781914,40.644901,-74.176788,40.692966
568,VTS,CRD,52,10.4,1,-73.781799,40.644783,-73.994164,40.738686
569,CMT,CRD,52,11.56,1,-73.783394,40.648651,-73.959671,40.771244
570,VTS,CSH,52,0,0,-73.997612,40.765293,-73.789665,40.642895
571,CMT,CSH,52,0,0,-73.791527,40.645199,-73.971779,40.786488
572,CMT,CRD,52,8,1,-73.789406,40.646984,-73.975311,40.789356
573,VTS,CRD,52.5,10.5,1,-73.781822,40.644814,-73.974358,40.646149
574,VTS,CRD,52,2,1,-73.969154,40.759895,-73.789803,40.643078
575,VTS,CRD,66,3,1,-73.776802,40.645443,-74.006683,40.652885
576,VTS,CRD,134,20,1,-73.788597,40.663174,-73.774414,41.031155
577,VTS,CSH,52,0,0,-74.010155,40.711475,-73.77636,40.645142
578,VTS,CSH,52,0,0,-73.787987,40.641529,-74.005394,40.727859
579,CMT,CRD,52,5,1,-73.98127,40.780018,-73.776772,40.646004
580,CMT,CSH,52,0,0,-74.001038,40.720341,-73.790344,40.643734
581,VTS,CSH,55,0,0,-73.781815,40.644741,-73.963142,40.709511
582,CMT,CSH,53,0,0,-73.777,40.645576,-74.033592,40.618706
583,CMT,CRD,87,20.89,1,-74.008293,40.704601,-74.177261,40.695099
584,VTS,CRD,52,10.4,1,-73.778816,40.646656,-73.955139,40.775028
585,CMT,CRD,52,10.5,1,-74.015366,40.714325,-73.78875,40.641434
586,CMT,CSH,76.5,0,0,-73.87085,40.773708,-74.177162,40.695126
587,VTS,CSH,69,0,0,-73.781982,40.64468,-73.914909,40.878971
588,CMT,CRD,99,20.86,1,-73.989822,40.733364,-73.698616,40.795544
589,VTS,CSH,52,0,0,-73.977989,40.783146,-73.776711,40.644814
590,VTS,CSH,52,0,0,-73.785843,40.651321,-73.955391,40.779774
591,CMT,CSH,211.5,0,0,-73.862938,40.769623,-73.176895,40.809006
592,VTS,CSH,52,0,0,-73.782028,40.646843,-74.007637,40.705276
593,VTS,CSH,82,0,0,-73.98703,40.752052,-73.772446,40.969616
594,CMT,CRD,52,10,1,-74.00779,40.705505,-73.790131,40.643444
595,VTS,CRD,56.5,11.4,1,-73.999535,40.761383,-73.855927,40.724392
596,VTS,CSH,52,0,0,-73.78286,40.644466,-73.972931,40.795578
597,CMT,CRD,52,6,1,-73.786591,40.645611,-73.986053,40.760307
598,VTS,CSH,158.5,0,0,-73.975761,40.760605,-73.442619,40.711533
599,CMT,CSH,64,0,0,-73.783028,40.644203,-73.909592,40.887646
600,CMT,CSH,77,0,0,-74.30101,40.802982,-74.008957,40.72065
601,VTS,CRD,62,18.6,1,-73.96682,40.761799,-73.990044,40.737209
602,VTS,CRD,52,15,1,-73.786415,40.652168,-73.973282,40.789463
603,VTS,CSH,52,0,0,-73.790245,40.644073,-73.991631,40.694046
604,VTS,CRD,72.5,10,1,-74.007774,40.741165,-74.180717,40.688301
605,VTS,CRD,52,10.4,1,-73.786179,40.640396,-73.974297,40.778252
606,VTS,CRD,52,10.4,1,-73.789886,40.647228,-73.951401,40.769978
607,VTS,CRD,52,10,1,-74.015312,40.70953,-73.776314,40.645191
608,VTS,CSH,57,0,0,-73.96302,40.758228,-73.767967,40.752895
609,CMT,CRD,52,11.55,1,-73.971992,40.762775,-73.790169,40.643597
610,VTS,CRD,52,11.47,1,-74.012558,40.702843,-73.789284,40.641815
611,VTS,CRD,52,10,1,-73.778923,40.646606,-73.988548,40.774952
612,CMT,CRD,52,10.5,1,-74.016373,40.709988,-73.807579,40.656162
613,CMT,CSH,2.5,0,0,-73.782509,40.644531,-73.782501,40.644539
614,VTS,CSH,52,0,0,-74.015427,40.709072,-73.789101,40.642635
615,CMT,CRD,72.5,32.75,1,-73.992973,40.752258,-74.177841,40.695557
616,VTS,CRD,52,15.6,1,-73.972847,40.785431,-73.795265,40.64455
617,CMT,CRD,70.5,16.12,1,-73.964531,40.773102,-73.964783,40.772861
618,VTS,CRD,58,11.6,1,-73.791191,40.645638,-73.907234,40.847748
619,CMT,CRD,52,10,1,-73.790634,40.644127,-73.995667,40.732697
620,VTS,CSH,52,0,0,-73.782623,40.644604,-73.95533,40.78289
621,VTS,CSH,52,0,0,-73.987694,40.738331,-73.783417,40.643837
622,VTS,CRD,54.5,15.08,1,-73.781807,40.644638,-73.803459,40.889889
623,VTS,CRD,52,10.4,1,-74.012482,40.719929,-73.794037,40.644566
624,VTS,CSH,60,0,0,-73.781738,40.644501,-73.780464,40.645073
625,VTS,CRD,52,13,1,-73.975983,40.786346,-73.782578,40.648739
626,CMT,CRD,52,11.56,1,-73.975723,40.776508,-73.782021,40.644306
627,CMT,CRD,69,14,1,-73.977684,40.75248,-73.774437,41.030918
628,CMT,CRD,52,17.34,1,-73.788925,40.641781,-73.977715,40.766354
629,CMT,CRD,61.5,6,1,-73.999786,40.716702,-73.999855,40.716782
630,VTS,CSH,56.5,0,0,-73.990288,40.756763,-73.786674,40.702213
631,VTS,CRD,56,12.4,1,-73.976418,40.744225,-74.131554,40.603779
632,CMT,CRD,52,14.45,1,-73.978851,40.776863,-73.787666,40.644573
633,CMT,CRD,26.5,6.56,1,-73.95974,40.808601,-73.861572,40.768326
634,CMT,CSH,52,0,0,-73.789452,40.646873,-73.964005,40.774616
635,CMT,CSH,54,0,0,-73.776672,40.645275,-73.996964,40.692917
636,VTS,CRD,52,5,1,-73.781731,40.644814,-73.945618,40.77441
637,CMT,CRD,52,11.56,1,-73.788696,40.641525,-73.985291,40.769413
638,VTS,CRD,52,11.47,1,-73.785713,40.651192,-73.950539,40.827374
639,VTS,CRD,52,10.4,1,-73.776787,40.645657,-73.96109,40.779427
640,CMT,CRD,52,10.5,1,-73.789726,40.643723,-74.004196,40.720982
641,CMT,CRD,55,11.2,1,-73.776649,40.645275,-73.996468,40.696136
642,VTS,CRD,52,6,1,-73.978035,40.762878,-73.789917,40.646915
643,CMT,CRD,139,10,1,-73.864639,40.769958,-74.135292,40.981518
644,VTS,CRD,65,10,1,-73.977791,40.752331,-74.001465,40.683788
645,VTS,CSH,52,0,0,-73.979538,40.750622,-73.983299,40.762451
646,CMT,CSH,52,0,0,-73.782524,40.644501,-73.853653,40.856354
647,VTS,CRD,52,10.4,1,-73.787567,40.641617,-73.963165,40.799408
648,VTS,CSH,52,0,0,-73.786789,40.641659,-74.00058,40.728615
649,VTS,CRD,52,17.2,1,-73.789696,40.647125,-74.010612,40.704548
650,CMT,CRD,52,11.46,1,-73.982841,40.758072,-73.79026,40.643761
651,VTS,CRD,52,5,1,-74.012238,40.707146,-73.776535,40.645
652,VTS,CSH,52,0,0,-73.782555,40.644833,-74.005722,40.724098
653,CMT,CSH,52,0,0,-73.782623,40.644402,-74.009056,40.71246
654,VTS,CRD,52,17.2,1,-73.995483,40.717167,-73.787178,40.647507
655,VTS,CSH,89.5,0,0,-73.873589,40.774014,-74.210152,40.774372
656,CMT,CRD,90,0,0,-73.994164,40.72253,-73.767174,40.934238
657,CMT,CSH,60.5,0,0,-73.789986,40.646858,-73.916573,40.810818
658,VTS,CRD,55.5,11.3,1,-73.776825,40.645264,-74.039558,40.624722
659,CMT,CSH,97,0,0,-73.996628,40.763367,-74.235664,40.512871
660,VTS,CRD,52,5,1,-73.778214,40.646801,-73.952141,40.781391
661,VTS,CSH,110,0,0,-73.990868,40.727901,-73.592628,40.723206
662,CMT,CRD,91,0,0,-73.976738,40.752113,-74.43029,40.779282
663,VTS,CSH,55,0,0,-73.791328,40.6464,-73.860382,40.876888
664,VTS,CRD,52,11.47,1,-73.780396,40.645466,-74.006454,40.719452
665,VTS,CRD,52,10.4,1,-73.776726,40.645237,-73.949417,40.776047
666,CMT,CRD,52,13.5,1,-73.781944,40.644611,-73.947159,40.781715
667,VTS,CRD,52,10,1,-73.780411,40.645416,-73.970131,40.784237
668,CMT,CRD,52,10.5,1,-74.011017,40.70533,-73.78875,40.641518
669,VTS,CRD,52,13,1,-73.966499,40.804516,-73.781693,40.647243
670,VTS,CSH,52,0,0,-73.776817,40.645931,-73.983284,40.716915
671,CMT,CSH,52,0,0,-73.788284,40.641445,-73.979095,40.762146
672,CMT,CRD,52,11.56,1,-74.007835,40.70536,-73.783646,40.643719
673,VTS,CRD,52,10.4,1,-73.78791,40.64138,-73.984566,40.778072
674,VTS,CRD,52,6,1,-73.788628,40.641563,-74.00206,40.745155
675,VTS,CSH,95.5,0,0,-73.780235,40.645496,-73.608612,40.741695
676,CMT,CRD,52,11.56,1,-73.788353,40.647373,-73.967377,40.788181
677,VTS,CRD,52,10.4,1,-73.790802,40.646679,-73.982201,40.778816
678,VTS,CSH,55.5,0,0,-73.997589,40.765289,-73.748474,40.668823
679,VTS,CSH,52,0,0,-73.957306,40.775108,-73.782578,40.644138
680,CMT,CSH,52,0,0,-73.950691,40.779446,-73.776337,40.645405
681,VTS,CSH,52,0,0,-73.780258,40.645817,-74.004906,40.741402
682,CMT,CRD,52,10,1,-73.96785,40.797894,-73.782043,40.648724
683,VTS,CRD,63.5,16,1,-73.995659,40.759422,-73.752617,40.758831
684,VTS,CRD,56.5,17.1,1,-73.789513,40.643772,-73.990074,40.690453
685,VTS,CRD,52,10.4,1,40.717896,-74.003387,40.643436,-73.785904
686,CMT,CSH,55,0,0,-73.782455,40.644535,-73.92569,40.838432
687,VTS,CRD,52,5.57,1,-73.789894,40.64402,-73.98555,40.744244
688,VTS,CRD,52,13,1,-74.016434,40.714935,-73.787865,40.647438
689,VTS,CRD,52,10.4,1,-73.777008,40.645336,-73.973671,40.76453
690,CMT,CRD,52,10,1,-73.978241,40.778397,-73.795242,40.644512
691,CMT,CRD,52,20,1,-73.783295,40.644085,-73.91806,40.871456
692,CMT,NOC,90,0,0,-73.9841,40.725239,-73.73632,40.692638
693,VTS,CSH,52,0,0,-73.981247,40.780804,-73.776382,40.645275
694,CMT,CSH,64,0,0,-73.936226,40.749439,-73.934875,40.586052
695,VTS,CSH,52,0,0,-73.783401,40.648594,-74.000404,40.719521
696,CMT,CRD,52,11.56,1,-73.986443,40.762074,-73.786339,40.644211
697,VTS,CSH,64.5,0,0,-73.984642,40.764042,-74.00898,40.705013
698,VTS,CRD,52,11.57,1,-73.789734,40.647038,-73.968018,40.801437
699,CMT,CSH,52,0,0,-73.787277,40.64127,-73.989418,40.717316
700,CMT,CSH,52,0,0,-73.781792,40.644779,-73.980904,40.764565
701,CMT,CSH,52,0,0,-73.778519,40.646755,-73.979874,40.764168
702,CMT,CSH,52,0,0,-73.960533,40.790581,-73.960533,40.790581
703,VTS,CRD,61,12.3,1,-73.789383,40.647163,-74.077515,40.600594
704,VTS,CRD,52,0.55,1,-73.78141,40.644917,-73.985153,40.776749
705,CMT,CRD,52,14.45,1,-73.783234,40.644302,-73.948135,40.772297
706,CMT,CRD,86,24.96,1,-73.972031,40.755486,-74.178085,40.695732
707,VTS,CRD,52,5.08,1,-73.785973,40.642067,-73.962837,40.805134
708,VTS,CRD,52,6,1,-73.790199,40.643841,-73.971085,40.78804
709,CMT,CRD,52,11.56,1,-73.974335,40.74604,-73.936089,40.791164
